"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"2.6. Outras Lavouras Temporárias","","","","","","","","","","","","","","","","118.63113117065399","337.7595162963868","363.572422027588","220.01002556152343","143.105959234619","207.89003610229506","298.0598090759281","287.5230623596202","436.47345930786184","1533.7771966796877","1524.3557105773928","589.9470614013692","513.6393360412621","439.38754253540264","1962.522308850094","3930.90836242677","3596.099944921884","4244.755387829593","2053.7165005432134","1866.4502778869685","2420.807387664798","2432.444892913823","2550.534633160407"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.11. Silvicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.12. Mosaico de Usos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.13. Área Urbanizada","5012.788912243678","5989.165842218195","6569.899516131744","7161.938970507849","7735.588236425588","7980.655688415436","8514.501547509908","8902.585682953079","9100.905745257685","9318.410544311686","9417.806347278023","9793.297897235236","10214.329946075544","10474.934320166116","10671.952981939854","10949.946142114366","11225.523784118821","11489.655216925255","11757.56971111453","11881.80600899667","12163.026337768559","12320.067010058563","12530.73626082162","12753.42195059821","12983.530041467398","13408.035624859818","13641.761934826814","14016.904586755634","14464.17365435228","14761.085898987236","14947.689848724676","15147.475057623737","15334.121317834813","15590.653123071692","15753.810110425235","15942.232367914312","15946.406925159185","16217.911457837246"
"2.14. Mineração","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.15. Aquicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3. Não definido","63.152975793457024","66.23036886596678","73.43551426391602","66.85458334350584","66.84898069458008","70.28487739257814","69.38977057495117","67.54487436523439","69.7445527587891","67.89395963745118","68.16424380493166","71.58454180297852","74.92146487426758","74.40296463012697","62.00364569091798","85.89432671508787","93.36186799926762","79.83422492675778","96.78286595458984","94.239295513916","96.35031704711913","96.07362662963867","86.58668390502928","92.56432626342772","82.18763658447266","84.8321239013672","90.36698450927736","75.95672698364257","87.56365039062503","87.82616069335938","90.20550712890628","90.20547976684571","93.46005115966797","86.25248430786134","82.2023698730469","85.10444970092772","75.44051752319335","77.64500374755858"
"3.1. Outras Áreas não Vegetadas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2. Não observado","63.152975793457024","66.23036886596678","73.43551426391602","66.85458334350584","66.84898069458008","70.28487739257814","69.38977057495117","67.54487436523439","69.7445527587891","67.89395963745118","68.16424380493166","71.58454180297852","74.92146487426758","74.40296463012697","62.00364569091798","85.89432671508787","93.36186799926762","79.83422492675778","96.78286595458984","94.239295513916","96.35031704711913","96.07362662963867","86.58668390502928","92.56432626342772","82.18763658447266","84.8321239013672","90.36698450927736","75.95672698364257","87.56365039062503","87.82616069335938","90.20550712890628","90.20547976684571","93.46005115966797","86.25248430786134","82.2023698730469","85.10444970092772","75.44051752319335","77.64500374755858"
