"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"2.6. Outras Lavouras Temporárias","10033.407710760626","9480.562533923432","9737.036367987308","10431.72083584626","10702.848326386018","10706.233555579063","10713.120009936953","11216.231601532507","11772.078504602312","20173.024742120746","21391.922986469068","19869.125957330787","20168.158807971646","22111.758179322183","54948.16322939454","74974.78030983763","77389.38241943174","80133.53277050046","85246.58274144898","93981.27943023013","103197.75757133157","115506.67216399602","120611.68642025179","123230.92432136311","128887.72747119701","138733.73925753668","154423.11087059963","157925.63954372713","182482.40297130766","215651.09445639068","254213.57900977405","282006.4395941275","317840.02614979","318967.4638375838","314381.5570014462","315772.98767045594","317154.5968363502","318002.10256493435"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","19463.253167126077","23691.84497821636","24307.749072076258","28542.33895753158","32654.5943378353","36463.077243505955","40411.99360170289","42284.997647601245","44549.28930179425","51651.99030036629","57126.38916629037","61052.43239164445","63053.53164940817","65854.59481524653","117276.86207545768","137424.46830559007","155166.3712477283","168149.65360614558","177567.83708496383","192591.76147174422","214281.8016591468","227777.1341909471","242078.01217767","256911.96013212256","273350.4683926879","275979.1904347158","280154.4551616505","280215.5918094792","280259.4951405007","266229.14719191456","263557.3491001748","255720.27531602635","253289.37333203002","258521.98555897063","272528.0029926033","273284.69158629864","273293.80105434044","273043.20318104944"
"2.11. Silvicultura","","","","","","","","","","","1.6045498291015623","1.6045498291015623","1.6045498291015623","","","","","","","","","","","","","","","0.8022785949707031","0.8022785949707031","0.8911974243164061","1.3359498474121094","0.6228133239746094","0.711837890625","6.85407548828125","14.421106201171863","13.886955249023424","14.243930706787097","14.422230889892568"
"2.12. Mosaico de Usos","2291105.0232941867","2325311.038277272","2383599.974219753","2336633.9006521218","2361168.5376571114","2417697.3008360276","2382687.9688859717","2284581.29372838","2235948.0619375403","2150328.0658844234","1950279.7728775581","1893645.6023773826","1742251.4792924882","1632176.5951450267","1645340.060019969","1555482.3422517853","1555809.6669191367","1532070.018689112","1528798.7058496356","1649736.6557194146","1668048.8368287494","1691361.5347949944","1764795.5421792232","1748498.1165740977","1752633.151163585","1756904.9900579369","1699714.3827247918","1599301.0800104497","1506981.4124344685","1348747.3792899163","1242501.5076930155","1147063.5633848822","1048982.335728363","1084826.6348782773","1067301.6789340002","1086112.226201259","1175964.22330151","1188190.689881054"
"2.13. Área Urbanizada","32199.4404636139","36607.77583331591","38644.56186458994","41004.235607457056","43876.85413606395","47737.69129025993","50544.81250013141","52893.615955978006","54480.92346677064","56165.71870069904","57952.796703971486","59634.41822412415","66320.99222797573","69409.43494409486","72613.43375098443","75116.54493257438","76790.14899357228","78555.3679202728","80308.3001684058","81909.50875707075","83671.94839467033","85093.66426601296","86294.00410308369","87584.33414989799","89171.09797706583","91893.51206066602","95444.56680156886","98696.39967507447","101521.70864377132","104151.44777591697","107111.29026640454","109646.8489996553","112095.04606926921","115839.87040000616","118590.38911152125","120357.86187943847","120846.32250669051","123394.8536850333"
"2.14. Mineração","324.2300170043942","355.5831422180171","381.24626666870086","424.7722108703608","460.9587634887692","474.5928972839353","483.5007259277338","492.1456173400873","524.329322216797","576.7758127319339","651.897519769287","664.4456288940431","684.5126166931155","812.6285224060066","833.9226210632331","849.1399031372086","868.3834642333991","883.0781673522944","907.3920113708494","937.4024439819323","961.0106231506338","978.2065398864738","1001.4662226257308","1032.2717369750962","1174.400887280271","1358.3419711242605","1429.4963996154725","1594.76123464355","1719.915188385007","1779.0712890136717","2053.565997259512","2308.0293065612727","2376.491775219723","2425.6029486694356","2477.1108758972177","2535.825344598391","2660.4877945495628","2864.6517528137215"
"2.15. Aquicultura","2967.7098206726077","2982.1246276733414","2867.269737353516","3038.6352914489717","3223.714884527586","2771.240821069329","2813.6615238342224","2711.0395341735734","2357.5013797058064","2246.9965781738138","1910.5097444519024","1656.9330670898405","1960.1937057678185","2185.1531468688927","2671.8300909423897","2871.424494158938","3178.208617150871","4186.189291687007","4675.249792230207","4980.6228137512335","5172.460944348144","5468.660386132804","5558.010087628179","5990.9790866211015","6376.039848510759","6798.4376262695605","7464.486803796401","7854.635476739544","7951.516402728312","8310.877029254181","8741.537120245426","8587.411253558403","8449.505606762734","8243.156949060109","8148.249668347218","8254.959432080113","9091.5725764832","9535.99411809088"
