"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"2.6. Outras Lavouras Temporárias","107.30203317260738","31.042388220214846","36.323157897949216","28.137805145263666","15.815454302978516","14.409825311279292","15.202794134521477","14.321999108886713","16.43590385742187","39.88493719482422","39.708877813720704","33.38358525390625","384.5575369201662","441.1262739501955","262.25289243164065","614.244135015869","823.7833302856442","1334.758509814455","3244.0800435180563","4275.106784069774","5387.402861102226","6217.747802368194","10586.434566931364","15405.134892859207","27177.222352997058","34108.82768333856","34078.83977795469","35641.2684170241","38038.39380894286","40225.95209504539","73071.78778545228","96342.44417394155","103948.37015971846","99865.76384714003","95722.68113945599","95806.06738787517","95933.92523782625","96125.91879209824"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.11. Silvicultura","75.84529542846671","83.02304957885747","70.56852354125978","479.24808680420085","485.03828080444487","538.841595208741","523.6212273559569","525.976486590576","595.4127826904294","545.4817443481434","552.9516980712891","527.7861024169922","524.0074058166501","574.6147394958502","674.7858026672349","1130.5136627807515","1161.577468878167","1220.6547737365627","1184.4705303039452","1186.106064660638","1150.2286630309973","1161.7060437988198","1170.3918117736735","1185.2931123352014","1289.8709994445705","1460.85875164794","1787.0221308349737","2130.764613378918","3193.232520227094","3406.7873859680594","3601.1687500244548","3779.022561291544","4169.171721472235","4231.1681327210135","4515.462908081135","4733.246907959067","5699.600168725599","5743.86524824831"
"2.12. Mosaico de Usos","256343.81386414426","252299.8124269311","237359.91602348353","225996.71081667265","208665.80063612186","188746.7947180711","168499.22156366735","161839.77012444023","158784.4575696371","154848.25183715465","143637.43536278873","134387.3973978232","134471.1575702835","129802.49372656972","133662.3613722735","146188.63735412247","146906.4366156755","151827.6385305576","160284.20164074557","166913.41104210133","169627.34416495805","174489.23459117857","173916.17124202635","179545.94188543467","181461.49051907228","192339.09694045057","197541.3468718177","211155.40511492768","220371.78912480953","233796.5407539278","243204.44017677978","254973.72418439382","264615.38227078825","271299.2514561613","275851.5287408913","277944.63821481715","282239.7728987644","296751.4774299711"
"2.13. Área Urbanizada","5731.017008972175","6868.2709083068985","7268.532215905809","7796.431181610168","8367.442510986371","9010.70934716803","9419.682332788037","9819.946157788001","10235.652670074378","10653.471679467606","10969.051936382895","11311.390861059454","11750.2790113889","12215.498882000536","12819.409998675399","13251.883295031545","13658.151124151496","13768.692526208304","14225.61795527331","14488.157906103375","14805.34791013787","15269.373966082847","15447.358261993466","15907.433822973777","16210.312823138514","17749.51663464969","18724.29448704841","19795.533664459286","20758.17357072154","21685.77001481335","22194.122526208557","23012.750733654917","23410.384902874972","25234.490270044225","26083.47897903457","26518.387952563666","26648.546087384246","27162.543465429837"
"2.14. Mineração","119.19711328124995","137.81951820678717","167.33905644531217","223.90891390991206","266.3355903991694","272.3068183349605","293.30310311279277","312.3659015502928","323.4302087341308","336.7779170776367","348.63403558959965","355.3970829467774","367.3423075805665","385.9635748535152","416.35470371093834","433.30800848999064","445.60456660156296","455.1794318786624","486.02781903686605","506.4079507019048","529.070932562256","547.9560196105951","582.5648752746587","676.3718247741713","706.7575748962412","726.7820323913596","754.9748225036643","776.2294512023939","787.4732681518568","795.554953533937","804.602704534913","816.4622806518563","819.0091447570813","823.2267389770522","851.2635872619644","856.5339648986827","857.9392786682142","859.1689704528821"
"2.15. Aquicultura","735.2647190551755","773.2518470275877","789.679409069825","800.3886622619632","797.0459935180673","586.1395191467283","555.8302051574706","576.1247435058583","470.51408827514615","452.8653377136228","396.55912811889647","380.20734476318387","400.6872919372558","383.4740844909667","435.7406380981451","448.6463185668946","430.72819172973686","440.81017697143625","462.8529201416023","514.1475527771009","541.453128143312","568.1180653991712","556.0879876037615","574.6686362121598","593.4831175903338","617.7915287048346","673.5781182434089","692.0321331848147","703.5409985961916","767.0440909240725","1113.7336070495587","1123.929447918699","1135.7077149841282","1049.9090073608377","1023.3765548156706","1077.0512394714333","1298.1892700378398","1406.011986627197"
"3. Não definido","4024.833917956542","2836.691895526126","2502.3877381835964","2285.1292847167983","2075.3443315063473","1982.5064596008306","1700.5028158447242","1799.5566333496038","1685.914312597651","1665.307534814451","1693.5348214660614","1700.1615429077137","1821.0025002014133","1992.8763700439445","2257.136285021973","2615.2577908020007","2704.3134496276866","2658.86713687134","2437.581052575683","2408.9955837158204","2232.0988734497087","2283.2855427856457","2050.400600756834","1667.6319728637702","1590.2002118652354","1475.8429383178711","1722.5713003784183","2367.346560137942","3872.9005667846677","4609.312966552726","4836.295703930681","5171.328211871312","4845.838305236795","4848.9295459960695","3390.803176007089","3471.225120562747","3626.92574633179","4810.992344592281"
"3.1. Outras Áreas não Vegetadas","4006.470640142821","2822.019818365481","2486.2217497009306","2265.450209960939","2054.1692646301267","1959.4857735656742","1679.0650255920386","1777.6814021423284","1664.5667990661568","1644.6615845092751","1668.2305260375947","1674.6834397705068","1792.18665276489","1972.4069331603996","2227.882127966309","2586.352628009032","2675.7604835021984","2630.8393587890646","2408.5886365417473","2379.0356956237792","2207.6724416137713","2254.8142155700693","2022.1960889892562","1639.165066339112","1561.4703354492196","1447.0274976867677","1689.7111670654301","2335.804656451419","3840.03765012207","4576.537610028067","4804.927915954607","5138.993733929417","4816.052574273661","4819.407646844458","3360.4910784179774","3443.548080786136","3600.4791226745633","4786.39158842773"
"3.2. Não observado","18.363277813720696","14.67207716064453","16.165988482666013","19.67907475585937","21.175066876220704","23.02068603515625","21.43779025268555","21.875231207275387","21.34751353149414","20.645950305175777","25.304295428466794","25.478103137207025","28.815847436523434","20.46943688354492","29.254157055664052","28.905162792968746","28.552966125488272","28.027778082275383","28.992416033935537","29.959888092041016","24.426431835937496","28.47132721557617","28.204511767578122","28.466906524658203","28.729876416015625","28.815440631103513","32.86013331298828","31.541903686523437","32.862916662597655","32.7753565246582","31.36778797607422","32.33447794189453","29.785730963134764","29.521899151611326","30.312097589111325","27.677039776611327","26.44662365722656","24.600756164550784"
