"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"2.6. Outras Lavouras Temporárias","961254.652858695","780469.2136870297","758851.3893906396","540762.6120283202","682652.6655203186","815188.2234023397","1106840.1394830502","1305373.9893067405","1211379.68972536","1319120.1292867858","1386811.2568888068","1304736.9899050966","1387370.7730604634","1130880.6797023956","1029063.704735508","904070.6143982874","1159842.700237384","1107313.594923902","1178718.5059770185","1413642.7051917072","1497169.5273084412","1693308.6898708455","2118876.852862714","2227891.5331803286","2142241.1419115537","1943240.0751703011","2069871.161634724","1917359.498667092","2097136.479573982","1972632.23628035","1745879.9606632763","1714352.0464205577","1784636.3570002716","1683737.0553329184","1630821.2019741992","1708775.6403445287","1540479.867416387","1226875.6692869319"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.11. Silvicultura","","10.631080096435548","11.527321563720703","612.2006809753419","1092.1766380493175","1331.7753609252943","1393.7109329101577","1960.4831712463372","2563.4216502502445","3433.568703125012","5695.949559362779","6758.790212658671","7936.511563452167","8976.938325775158","10596.821504962187","16463.000020178344","17324.18676325087","17559.679239343404","17335.467127783348","18726.985747583116","25235.310447656295","29673.555114672974","30702.312080206393","33439.04277617217","39590.319906018376","52811.2752353459","69907.47020270421","86947.87116705942","120929.47064558142","127549.31961849393","135344.70104599616","136120.40629392688","140656.13464692354","139979.69670741528","141919.53572463355","142408.85326141937","153061.97466715664","152994.7268691036"
"2.12. Mosaico de Usos","3944798.664349375","4018222.7554923994","3829973.1853754944","3605003.511553854","3391704.788784049","3155212.186327225","2906144.3098359755","2819283.3241904643","2749821.022609197","2712109.540012115","2637464.5283631473","2534886.9005324864","2465434.35417325","2342850.5990702263","2235895.05598681","2164933.1983752907","2192628.201246159","2243565.7933512065","2351044.279607298","2302897.9841528516","2079774.7738082057","1853649.3910174505","1771343.0636174318","1712479.0071253588","1701868.1222851563","1685994.06760052","1693215.2368734803","1710143.0066000142","1715336.6501648705","1697108.8395964059","1624093.7224297284","1581682.6642256486","1556026.527325197","1557208.450729191","1619632.1992747514","1700145.9722129516","1792458.8473863958","1871592.8868268253"
"2.13. Área Urbanizada","45358.382646997234","51785.10562703881","54574.54905621378","57434.23767266273","59957.67136111424","62526.80393811586","65185.84804273621","67014.38213996467","68239.43054324851","69709.80155920326","71176.83474977294","72647.40771781518","74674.57597120815","76641.17329572616","78912.86927801424","81054.0318628596","82733.74100813527","85789.16782171586","87656.97011645495","89789.61603995427","91546.56229354945","93262.6097158819","94682.75609511223","96642.74102533067","98541.76305254044","100464.06287295626","102284.91956866541","104713.25992357895","107613.31561007776","109723.50923630458","111628.58011303218","113274.27693880156","115055.29801173875","117004.47887954854","118622.99248759236","120198.52808242915","120443.24758527348","122409.14459705463"
"2.14. Mineração","7368.463660473634","9535.961017980937","13829.710731744408","17974.678985064766","24245.19986231085","28698.20327276612","30832.353432415697","33432.96812453597","33956.770199011014","34342.19415658535","35261.49541550258","35713.51021368356","36796.847167138025","37391.40293482","39122.69649630072","40931.46337990047","41908.49479714285","42358.74569177175","42970.8365319939","43591.591914092314","44336.69234902278","44742.72775956964","45463.03569982839","45735.02135508356","46306.243830101695","47261.46858026034","48571.87354385311","50214.51415014551","52090.367551329575","53364.60074294333","54981.86854366919","56517.31928002743","58251.8927590622","59845.17810303828","61841.959081304274","63160.11860170226","69429.66075007968","72852.5246626731"
"2.15. Aquicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3. Não definido","480634.46178778965","298463.24469741224","236471.53150281426","246017.1538333869","260487.65871875593","255405.50658806102","242214.33171619248","241500.8019049437","252194.08402675795","254446.7531257392","262476.51737112476","259907.48512293742","252441.70108461918","247190.54736225063","238088.80949738252","230871.67086339172","246538.36421862844","253898.69103272175","284363.64903275686","314319.7281914428","304688.1465971927","290588.44637671596","280218.31030391355","270661.7963829419","262973.7246388749","245000.43284982373","238249.58957128372","235933.31975374836","235314.19332389574","234461.67777802772","232367.643467451","231480.3933930852","236637.02985752528","246516.71445071418","251345.93495171538","266056.90829677857","308202.41361997195","471255.54033475544"
"3.1. Outras Áreas não Vegetadas","479542.17094713415","297361.43197139294","235382.239606336","244963.995838404","259452.92545138532","254378.7312807002","241201.9259401915","240509.53166649156","251213.89267465225","253491.0748729682","261554.13458478442","259001.7314563908","251556.08040484012","246330.2092880563","237257.2224594736","230059.5741396124","245753.2667944341","253160.21995701984","283664.02911758353","313627.8600926635","304013.96335544466","289926.62875934533","279562.42076624266","270013.63320064207","262338.8899272843","244375.7499612495","237628.5250939522","235309.67347923055","234677.04070405322","233820.02497010535","231734.4636818736","230846.25175015916","236012.30359807704","245908.80528295293","250756.84180892364","265480.2004130383","307635.80697412847","471241.500568691"
"3.2. Não observado","1092.2908406555168","1101.8127260192862","1089.2918964782707","1053.157994982909","1034.7332673706055","1026.7753073608399","1012.4057760009762","991.2702384521477","980.1913521057123","955.6782527709958","922.3827863403319","905.7536665466307","885.620679779052","860.3380741943358","831.5870379089353","812.0967237792968","785.0974241943356","738.4710757019039","699.6199151733393","691.8680987792965","674.1832417480467","661.8176173706054","655.8895376708987","648.1631822998048","634.8347115905758","624.6828885742186","621.0644773315428","623.6462745178218","637.1526198425291","641.6528079223633","633.1797855773923","634.1416429260254","624.7262594482419","607.9091677612307","589.0931427917477","576.7078837402346","566.6066458435058","14.039766064453124"
