"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"2.6. Outras Lavouras Temporárias","792024.4010250922","326973.228338954","204186.5242922731","216435.51241776923","250369.86889482738","484164.67452202115","711339.5180646945","787649.2213203043","810984.3237380455","816108.6279023975","870288.5885364845","820410.2019065958","892463.4870398078","1042504.2306043915","1018155.1209279061","844113.4351343783","1139941.7562943662","947304.9471991919","1052635.7568569307","860736.2492340107","919553.7966034905","929636.2108441015","1064376.4015749383","1422774.400941004","1304865.280838209","1206172.6652833512","1088434.4366161781","865223.7659291691","1186606.2011800532","1131628.2640378897","981654.1914900561","1241111.3825575523","620497.9168392803","494413.3015952506","487475.3104224927","739098.6581705642","568543.0012027967","402929.2605134943"
"2.7. Café","3884.6190771484366","5086.273506823727","3965.2456953857304","3669.6143244018317","3097.6944644470036","2023.4748079650767","1219.0108945739744","1114.2152864929192","999.3359770751949","923.1380623962401","1038.839458935548","980.9569492492692","821.7807835449217","601.7307060363769","806.203466601563","1025.8633838500975","1072.1977029052737","911.2014923156743","755.7113688903813","695.0459615051275","806.6817040283214","850.5923292785658","838.3225239440933","931.7417765747081","988.5983408874514","1297.4771409545897","1457.826309240717","1890.164142523197","2292.4487667236344","2582.2539568054153","3824.971954241932","3986.056825708005","4077.7379006652786","4205.136216174306","4356.9522228820815","4331.412687481692","4379.196096429446","4381.161030487061"
"2.8. Citrus","155.75810225830097","51.09984973754881","18.927741888427736","15.34596764526367","17.770030279541015","17.683707556152346","16.746413922119135","16.0659345336914","23.621592340087883","26.66132789306641","31.214121148681635","27.956333532714844","18.60078682861327","50.94765343017574","76.41835315551772","85.64241896362317","103.85786174926766","124.47373352050788","120.7301390075684","174.78733778076162","247.4036819274898","281.7948656311031","250.7120203796386","257.3902147216798","263.5353777404785","304.2812225708004","320.9581506774899","328.01759138183587","486.8891922790523","751.7495776672367","913.9529802185024","1031.658356842037","1081.996357751462","1091.5492262206983","1193.3974987487743","1204.8880887390078","1238.7541472289993","1235.1548399536086"
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","941.9905377441461","932.4328444641171","431.60303673706045","52.97141430053705","10.72963233642579","9.871436254882822","9.785625036621102","16.344017694091807","16.344017694091807","16.171866943359387","10.735293310546885","10.73473561401368","11.337822290039071","11.595989532470712","12.371389135742197","12.371389135742195","14.698224822998055","14.78455477294923","14.525784423828133","16.835227136230476","19.836463482666023","28.88846515502929","33.53223460693358","61.354814404296896","74.05552440185545","103.8712870849609","107.0688773254395","96.47735534667967","96.76335900878901","157.87705324707017","206.67790653076153","255.6655673645018","322.54643281860314","294.05049696044927","296.6694175537109","517.8151765808101","517.5577084533686","518.5003024291987"
"2.11. Silvicultura","7332.221482788542","7113.684088300009","7464.572528436462","14597.933320782366","17565.144266174208","20518.56311185868","25047.332992791256","26817.889645598887","28085.30222211268","28130.609001409743","29196.839806316966","32636.612813134503","34869.11421963471","35133.74909135727","37316.94322368744","42566.170209032614","43643.60623832995","45277.40126018636","43905.06419864465","44039.45703187852","41223.179258800905","44867.34312672066","48087.893526531625","52575.23558885463","58040.55468885439","70370.45831179175","82033.67677700169","100093.6757320803","120303.407660578","132005.7332297491","139874.53440560348","142716.28492080112","144190.46034365878","143807.94932987096","145892.92108629152","145759.43738314844","151940.6944089478","152400.89922135006"
"2.12. Mosaico de Usos","6637469.339962666","6549071.712377894","6163787.776595245","5840600.823318796","5601674.834644876","5354881.341215352","5116369.429497792","5011315.06489768","4918251.205319616","4737035.623784775","4523804.593701266","4338697.7248923","4227083.452719771","4109680.6504503926","3990144.1834746636","3892978.754512853","3841232.927164222","3822421.084878922","3864273.21595692","3875585.0157129616","3847662.5362441083","3814521.1601098715","3816736.056051966","3851131.115992415","3886359.393521084","3878665.464975062","3908165.959791019","3981209.897021292","4003962.09642026","3917921.8112431997","3887307.9738774374","3872625.8764497098","3895408.1117620002","3992584.002407776","4161601.8782885503","4329846.797779217","4564288.341330816","4623253.525433033"
"2.13. Área Urbanizada","54507.11729796763","61811.138272295844","64255.56826803528","67060.51608588209","70038.23797894208","73596.06274044026","77225.02947294957","81320.31438091901","87145.37124260455","100704.09767339703","106047.87629316594","113461.33266203453","118092.26827333865","123290.87678293485","127002.23783060569","131221.40877652538","134602.27937191527","139280.1327390774","142273.1058332872","145182.76663481275","147604.4052982237","149712.9183827234","152150.88957921992","154457.9067112639","157669.75812440572","162743.29084941756","166138.80783873558","169306.58149335388","172795.64775886168","175728.49522383272","178352.07716558658","180588.16256665366","183112.13944216043","186218.2363248451","188637.95444904128","190189.86330195295","190732.58527678912","193152.5419119847"
"2.14. Mineração","1315.361635906983","1492.96080396118","1647.0051060180651","1754.8501863830595","1870.7632267028864","1982.977162628178","2097.798238989261","2195.7668068176267","2330.1038326904295","2504.2112083801294","2614.2604099182117","2703.0388321227997","2832.4639786193766","3047.0587049499495","3320.6254956726007","3530.683177838128","3659.970772564685","3758.3907684936444","3929.076889361572","4211.433377020265","4800.45188696899","5400.221837170427","5879.501745184358","6830.716902838157","7533.056435778828","7983.545976348895","8743.27890281988","9339.818695288126","9694.116807843086","10095.871610638467","10490.108143054282","10890.938269897464","11254.027414721753","11502.290521240318","11804.341112756458","11903.431844403163","12132.796290454155","12289.130380725153"
"2.15. Aquicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3. Não definido","636474.4653160248","350614.1016811025","257396.8810069081","235740.1274022886","225306.4614044317","206383.40375354656","180157.26309898705","170912.35117221723","170956.84672623305","152951.8149315369","147062.88586241473","137222.08149762583","126626.47434980451","119052.41309719838","118586.273835437","119844.5903400452","132306.6978956542","134371.84349821764","133487.2882011902","137407.0686451049","126642.77363037715","122415.1163693298","116094.50605902103","114577.24971920795","117700.41219844983","115667.9934980714","118283.52783214122","122380.62312279064","133582.59158082266","148411.1753025206","155524.9832343873","162412.45737102078","161511.97556956796","156651.28664529443","152267.70751779783","142612.74396350054","158172.17523326963","299502.6813985046"
"3.1. Outras Áreas não Vegetadas","636473.1631261262","350612.7994912038","257395.57881700943","235738.82521238993","225305.15921453302","206382.10156364788","180155.96090908838","170911.04898231855","170955.45772525648","152950.42593056033","147061.67049638688","137220.86613159798","126625.25898377669","119051.19773117056","118584.97165198362","119843.20133906863","132305.4825232787","134370.62812584217","133486.07282881474","137405.67964412834","126641.38462940059","122413.90099041135","116093.29068010258","114576.0343402895","117699.19681953138","115666.77811915295","118282.22564224254","122379.49456793834","133581.63666082144","148410.2203825194","155524.0283143861","162411.50245101957","161511.02064956675","156650.24491421532","152266.66578671872","142611.87585447956","158171.30712424865","299501.7264784057"
"3.2. Não observado","1.3021898986816407","1.3021898986816407","1.3021898986816407","1.3021898986816407","1.3021898986816407","1.3021898986816407","1.3021898986816407","1.3021898986816407","1.3890009765625","1.3890009765625","1.2153660278320313","1.2153660278320313","1.2153660278320313","1.2153660278320313","1.3021834533691408","1.3890009765625","1.2153723754882813","1.2153723754882813","1.2153723754882813","1.3890009765625","1.3890009765625","1.2153789184570314","1.2153789184570314","1.2153789184570314","1.2153789184570314","1.2153789184570314","1.3021898986816407","1.1285548522949218","0.9549200012207031","0.9549200012207031","0.9549200012207031","0.9549200012207031","0.9549200012207031","1.0417310791015626","1.0417310791015626","0.8681090209960938","0.8681090209960938","0.9549200988769533"
