"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"2.6. Outras Lavouras Temporárias","10121.859785815139","648.6818907531742","443.06120308227503","809.7139627746584","1471.3162850585934","2626.2720236694317","3911.6282163635387","5485.861332116716","5613.087150476099","4185.254721453851","5579.877837609802","7716.663635052421","13828.278429205015","13813.113423748731","13895.771139288207","11793.69879093018","15151.467498278742","21026.936682598334","21605.086695483504","20964.33897004396","15358.580624047645","19631.85449556285","13235.202740594292","20021.78912704459","15655.252661254593","18959.305986163134","15739.744431969919","10714.015349157547","19145.659722973272","19886.1968691769","19056.20246892081","7648.043059124658","9024.072910851983","8011.052297265504","5535.71328168942","3801.924682421879","3629.611503961182","3028.427461236571"
"2.7. Café","194.20757439575192","241.99002519531265","194.00557296752928","198.82983998413067","185.05685320434551","154.49159320678694","135.79858583984367","137.6110566406249","141.58493777465807","136.77694866943332","140.0546429443357","141.08915543212862","152.5585768005369","157.30343345947247","178.85367183227524","242.55910693969759","253.07182542114296","215.56692880249048","175.184069366455","167.6990661437985","164.17331843872037","135.58339681396475","123.69926631469713","73.14377528076174","51.01262611083987","55.7669488342285","114.70790317993166","133.41021705932613","143.83669665527339","151.93659055786128","262.15890328369113","271.11603609008756","262.15683974609357","233.4555545043944","233.88484061279283","229.74715549316392","213.96798775634753","211.03524464721664"
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","52.91328008422859","52.74122492675789","7.656410253906247","0.6021032592773438","0.6021032592773438","0.6021032592773438","0.6021032592773438","0.6021032592773438","81.98619758300804","138.82467057495063","139.2552694580073","137.53283533935488","136.24103612060486","126.07886947631799","125.73438638305635","129.0930446105954","131.24603591308573","130.55707053222633","115.31384797973598","68.37791568603512","7.061142022705079","46.1390273315431","47.430249133300876","45.880053924560634","45.36282935791023","41.23082733764656","32.79418219604497","0.7742546264648438","0.6881779907226563","1.118139990234375","7.829073327636718","7.915298468017578","9.033267498779296","10.151404626464844","14.198700762939456","18.93597819824219","18.93597819824219","18.849791247558596"
"2.11. Silvicultura","289.7447182250963","74.5286229064942","42.35104458007818","151.72418258666963","313.04702816162023","564.5525353332514","780.7576047302258","1351.8300762085","1409.7402553222694","245.38803123169006","181.30205683593826","139.46777865600643","62.698243048095684","57.01860028076169","56.15808669433592","7.147244976806641","2.4111633666992187","0.8614677062988281","1.0338976379394529","2.067963714599609","2.929379730224609","5.771519537353516","86.6047265563964","177.10032279663096","290.01907772827155","413.1748505920405","727.520893957518","1006.0086274414049","1357.147483953856","1713.1985609680153","1873.1419886657684","1888.990837524411","1895.8853646179161","1853.079097943111","2013.5012770446729","2030.6242264343218","2013.997951245113","2072.3955847656202"
"2.12. Mosaico de Usos","102893.1297542814","104960.42957688999","101377.64871171804","100976.20785873233","96558.61740155413","92700.20739421048","87180.03682447638","85616.9219313616","83692.52378065937","84815.41917037043","83365.29369250748","82000.14489402669","81477.35525235723","76981.04944943715","70642.63966598378","66071.49203104114","63812.485008543386","61814.555164885656","64848.18380463138","66149.54999744696","65549.69479149033","65353.52259161197","65944.37108603978","68563.64238481909","73754.69578398978","77522.64419203579","83391.09045484889","84693.6794516933","81174.91164218196","76066.6843172776","73236.8482134079","70686.43780756702","70673.23619611099","71965.87966158324","71411.2533773366","71626.65745169595","72048.65006503821","69920.395521166"
"2.13. Área Urbanizada","17459.57102325507","19362.82031217063","19936.289382580937","20991.269997765557","22185.69727125739","24992.590623305277","26881.146545973104","28523.95483401647","30326.35120821177","33409.69383972747","35378.93881513731","36199.69968924051","38138.599343337795","39429.65517826283","41692.936600694426","43601.12037167397","44828.46181882978","46553.667773553556","47897.88365640185","48805.79615033521","49346.05652767137","50086.80516216932","50577.989224462006","51201.82007143279","51883.462759514194","52630.772854155046","53141.43273719225","53410.796400674386","53897.64176432224","54689.61107109792","55286.379981131926","55697.38538497044","55979.704017593715","56711.84280056375","57195.433110391685","57642.506839304064","57710.85822508917","58375.102823525594"
"2.14. Mineração","140.24245587768593","177.65319556884782","181.3597138549806","185.66962087402348","202.995095800782","207.13192882690504","214.80285925903385","233.68178787231543","246.181370965577","259.62824482421956","281.781763751222","294.7983246215831","312.29913080444464","327.12699265747193","344.4531559204113","374.70900588379084","386.43173471069383","397.89485672607475","413.15217289428904","434.78851593628144","458.57968240356524","475.90636257324263","485.0433953430179","493.31859658203155","505.9037927246095","530.4688355346686","546.4129646911629","569.4245661682136","586.1449286621103","597.4367397460946","602.6936892395029","610.449610559083","622.946423638916","630.702676605224","633.8060026428216","642.2535283996579","641.9088278198238","641.7367880676264"
"2.15. Aquicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3. Não definido","51225.24047870999","46453.07925632847","38753.629787487545","34953.68553726736","29050.316595122018","26030.06350228237","26053.94362506694","24102.643708257914","23391.30528183596","20396.849744000265","19194.304095287986","18627.863088922044","18443.889308496076","18391.22520520626","17686.367466094973","17346.09488998408","17666.136397827162","15768.727555004883","14900.966226135217","14844.501083935524","14520.696723248273","14344.842130493185","14706.937114270057","14416.496641442896","14499.01096068115","14237.93608012696","12803.8312224548","11418.988233026063","11369.371726428153","10971.725770800695","10566.79055210566","9979.047275720137","9726.110878985559","9224.316003576667","9251.306649475107","9187.066610882574","9723.799496417234","13279.560608532662"
"3.1. Outras Áreas não Vegetadas","51225.24047870999","46453.07925632847","38753.629787487545","34953.68553726736","29050.316595122018","26030.06350228237","26053.94362506694","24102.643708257914","23391.30528183596","20396.849744000265","19194.304095287986","18627.863088922044","18443.889308496076","18391.22520520626","17686.367466094973","17346.09488998408","17666.136397827162","15768.727555004883","14900.966226135217","14844.501083935524","14520.696723248273","14344.842130493185","14706.937114270057","14416.496641442896","14499.01096068115","14237.93608012696","12803.8312224548","11418.988233026063","11369.371726428153","10971.725770800695","10566.79055210566","9979.047275720137","9726.110878985559","9224.316003576667","9251.306649475107","9187.066610882574","9723.799496417234","13279.560608532662"
"3.2. Não observado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
