"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"2.6. Outras Lavouras Temporárias","6046475.146830693","4799051.984972266","4527377.921807797","4661474.425597966","5318172.121829592","5903882.1237655245","6874860.069608111","7073920.202549987","7280668.685559822","6965644.900360186","6830835.627381573","6956261.809617316","6793445.115769769","6730473.4863919625","6153481.138445961","5595439.496447509","5898577.377164357","5555809.5656433515","4863359.035108015","4518934.461272785","3809941.3610165464","4207282.235452877","4234572.630708567","4545175.2526599355","4436978.104045548","4227373.623081122","4239941.819474631","3748787.085005606","3881472.3575500045","4013659.236826688","3584960.4078319776","3119436.991094765","2938377.690370356","2572098.621561234","2695978.633188114","2433129.903163463","2381711.3783794055","2300415.1362095047"
"2.7. Café","530031.3543108518","629766.6438691083","608482.1943833068","595575.5037991039","589143.0612483663","556569.4591290429","515380.79657633306","489003.95713673334","485289.8932914505","476442.7220619272","489964.98044215894","499621.88867903606","505617.1184869908","518871.611263217","567162.5463090121","616445.3248997808","631354.1402642357","633084.3186427213","628246.9685736322","654028.9532757702","655340.0551903931","667454.9241250735","675236.1641910942","677627.6475420825","679724.2883950365","697344.189704816","727430.0129266339","764124.3500316666","820855.8214409148","870034.5269117019","900471.2992924569","904410.856167685","902936.7513867088","904817.3546201146","919023.2388389264","919933.1572347693","934830.3687293817","936877.1790691292"
"2.8. Citrus","0.16560359497070312","0.16560359497070312","0.08319696044921876","0.08319696044921876","0.08319696044921876","0.08319696044921876","","","0.33307437133789064","0.41693058471679684","0.5009044616699219","0.6685354064941407","0.4170388122558594","0.5832424926757813","0.9162278930664063","1.164539794921875","1.8316045349121088","1.9977716430664059","2.3292859497070313","1.9960843994140622","2.494994909667968","3.159514501953125","2.993877374267578","2.413676751708984","2.3272659545898438","2.325568310546875","2.7449417175292963","2.827798516845703","1.490967919921875","1.9070757019042972","2.4097191589355473","2.66172772216797","2.911638183593751","3.077422937011719","3.1603820617675784","2.9940999328613285","3.2450477172851566","3.660117333984375"
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","13471.67934915771","15996.68353783569","13094.451656848147","14045.475825610372","14740.282661322024","14622.533697747804","13307.659328601074","12862.42753860474","12790.556157196033","14416.804187365724","13944.502639392102","14341.916810461438","15086.612299993914","14919.55459866943","16552.502105798325","18541.30248424072","19554.893896166977","19574.069534924303","21924.484333782977","21287.320336218258","21042.920631732166","21456.52214982908","21686.713967553686","22066.21090623168","21685.760225421138","22524.72507139895","24627.414887359653","26154.12247679442","30400.662162085035","33965.44562669675","39296.64576959836","44097.45639784537","47506.44429445187","48051.36384504389","53695.19283290408","67212.47992553105","67170.8055694153","66479.90165409537"
"2.11. Silvicultura","880557.6143498145","903500.5257177688","962620.7660961407","1133797.6999151492","1211217.1230364537","1269983.3561112813","1418186.3916201694","1478607.2315210495","1527422.6028544665","1599935.9622152855","1633055.9946777974","1666020.9900348738","1697720.8242054617","1721176.023495887","1769942.1494309711","1859465.0095785793","1905471.0967779497","1956512.4866787505","2005641.5454763905","2102949.825430085","2238859.3826337503","2361867.2329102075","2520268.0222720136","2683035.330982863","2939695.2831815844","3160328.9561556242","3349644.320113602","3519902.174533256","3689200.397384239","3815433.614169832","3861931.805773743","3935354.945517925","3974136.0021276064","4040524.9310891908","4181964.448257583","4268756.261483278","4355386.283723803","4438097.672058343"
"2.12. Mosaico de Usos","20778454.03159626","20504357.02004945","20092553.75647012","19614355.174921714","19331517.436447356","18850710.19456278","18261558.570831038","17937463.448648714","17614802.964536224","17451269.93226035","17477239.99772874","17532969.712315254","17633573.821417846","17658071.501487665","17382329.94295996","17168597.67409262","17052290.97181057","17396476.616766028","18259094.182443697","18847237.206776824","19132290.16388857","19063885.918818608","18954341.364488184","18837458.32097623","18646138.094287373","18578777.969250616","18563941.97216966","18565102.106204987","18519648.46036885","18202599.75969146","17978791.46225457","17781449.692484744","17846024.708066434","18135435.766512796","18474600.599639725","18677872.661900703","18974387.20404606","18803400.54823745"
"2.13. Área Urbanizada","655591.0206721926","720376.4396662673","742151.9334566821","771080.9890370085","803383.4054713086","837110.0137285594","870036.548005117","900888.5495251507","948917.7102208127","1057706.741220955","1108356.0736052583","1165588.945013515","1222503.6141535586","1267514.9101573199","1334625.2528646202","1375760.1794146826","1407902.9614587082","1439779.3232020272","1472967.157410192","1498802.2047849442","1526188.2873117246","1553739.0252157317","1575532.923246551","1604892.548319184","1630374.7088715993","1668033.3119190622","1703539.914124441","1738862.0379239616","1776450.81977464","1807589.4797038047","1836073.9784923194","1864643.1483429186","1890724.3635746029","1919617.3876393691","1942741.6879960874","1958636.579000452","1961794.8198526262","1984657.9943543908"
"2.14. Mineração","18525.971058844047","20798.80077199123","22505.638729534974","24012.988656243997","25687.126359832968","26614.414529699752","27367.55845507815","28445.847807165715","30174.03903444875","31363.442626660384","32523.62281785869","33588.73892513437","35118.568098602744","36783.63273565727","39066.83858856828","40312.72710230112","41435.02449066137","42439.60625219691","43678.026905938576","44713.38877473756","45725.74940833698","46627.619019548845","47884.253383434785","50252.33309745496","51717.14006610056","53368.797574102326","56012.36112645239","57789.94666878675","59256.09297687996","60639.33523365497","62100.608858679254","63490.84558757938","64406.98697772218","65548.28548116462","67190.66887028207","68238.81116291536","69502.26510600634","68635.29984763847"
"2.15. Aquicultura","5412.062079425063","6028.077541229252","5808.528972869871","5719.672808105471","6056.691795733648","6012.916820678718","5804.838858795167","6294.406563842743","5850.689502832026","5871.726049884045","5149.68457877808","5330.613415740965","6366.411671337902","7071.992223724363","7982.351311425798","8266.850147204595","8414.928416827404","9104.971175921642","9654.817568682867","10258.652268731706","10305.619920459007","10286.554983355732","10082.231203857446","10440.603895068401","10673.425889459271","10707.225763519327","10927.593002526894","10864.027764813272","10766.516001647991","10927.209618438777","11357.393955456573","10969.68543234867","10723.723085650672","10194.251719397","9584.503787335218","9853.814304394555","11554.649909729038","12274.458021649207"
"3. Não definido","244310.06598196435","173275.9257165769","154385.1160697941","143182.3226396059","135633.1331627136","130310.09728032826","122905.1723332092","121032.94390432167","116246.25130019539","98168.51445184967","92380.33408892807","91206.43916741958","91116.5406287416","92430.59311382457","97124.13810601192","107621.8952976135","117002.96009077765","119113.53584957868","105759.78977794782","118095.96724928584","119906.74622588504","123862.29753127432","124078.68701235346","121661.95058718252","124182.28338675512","116168.55021225584","110043.68286781607","122526.85854357276","123005.47174533058","140986.52719108283","150795.55151645507","148016.80021036946","151628.36672452363","151972.33132889416","152163.01571812146","152348.24594247423","161598.46144103375","210883.20945969227"
"3.1. Outras Áreas não Vegetadas","242286.1531249392","170573.043819885","151379.83531376382","139336.39391769428","130325.86626753538","126625.82872529897","120398.54278525997","118442.54540722084","112175.73211550912","94450.47139623444","88465.6045221495","87856.27057933365","87313.79139310928","88457.15249039927","92681.79337861322","102166.87026984862","108349.6629896546","108129.42653179304","101227.07155136701","110120.86745270378","113389.36084969487","112705.5867366332","113365.84123867183","112370.83442612292","111277.08931420266","106857.36577555542","104028.40391067494","111707.21749832737","116044.83281798073","131395.67124077765","140704.39660560302","138885.998296722","142190.38019503755","143729.03314778456","146407.42820025646","147354.07037042832","155148.77265124492","204742.88502860707"
"3.2. Não observado","2023.9128570251455","2702.8818966918952","3005.280756030276","3845.9287219116236","5307.266895178221","3684.268555029297","2506.6295479492182","2590.398497100831","4070.519184686278","3718.0430556152323","3914.7295667785606","3350.1685880859313","3802.749235632325","3973.4406234252924","4442.344727398691","5455.025027764893","8653.297101123053","10984.10931778564","4532.718226580809","7975.099796582053","6517.385376190174","11156.710794641123","10712.84577368164","9291.116161059597","12905.194072552464","9311.184436700423","6015.278957141134","10819.641045245387","6960.638927349856","9590.855950305186","10091.154910852065","9130.80191364745","9437.98652948608","8243.298181109609","5755.587517864996","4994.1755720459","6449.688789788827","6140.324431085213"
