"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"3.2.2.1. Café","645902.0286201233","768725.3455214393","729458.1064683897","701475.5147948444","692247.9032903535","649631.2075427815","600542.6551765588","577311.8538492024","577890.6462230849","576572.4756573244","591476.3332960595","602688.3002865978","608974.7858620952","631112.0526996735","707526.5345417055","784391.1250170683","808953.3400062602","813718.1078492666","803621.8559368728","836807.6724277058","850205.5668901805","871201.7043514994","884803.2052530099","891099.562744988","898807.1576069988","928770.9854757598","987908.1293674093","1051466.1119738622","1138647.7163649297","1203759.7302141564","1258184.366790711","1267953.6091985768","1266946.4570384833","1274677.4618825342","1291750.9134561818","1292337.834730204","1309253.0909743633","1311317.324819297"
"3.2.2.2. Citrus","49572.33305737872","37356.36558951365","33387.386004479304","36051.194029985796","37086.216496770474","39038.836339409485","39774.1222288932","43510.21679236376","53192.41108262904","65270.17985798308","71441.34972132524","76213.6286373225","85079.38936666145","90102.52954648348","103357.3917515677","117633.62034088063","120980.40701049738","130729.18025436279","135379.532696031","146310.9757962331","154016.169543328","158853.87932902132","165185.2249651544","165434.50744326733","167874.3228860412","176431.8739180416","186356.2729052493","193404.19518541888","207693.73845496835","211120.62042291224","217682.05612244268","223203.07662353467","225718.4769142085","224679.52440349673","227844.18713354468","227683.7053073423","228909.29221740115","228595.09266331157"
"3.2.2.3. Dendê (beta)","24938.17050052491","15874.989630944836","16439.380685327207","17361.181756579703","17946.471311047404","18760.21397357188","20035.43635931387","23710.98822235676","26771.54378699296","28617.909844927744","29006.407542675748","29438.92014453723","31563.550728289363","39951.82680140249","46802.698686730204","50467.6862172293","41203.89032639673","41759.45736954305","41863.277792829016","47462.59180835005","47419.431570935354","48090.220495971895","49648.47742908398","52792.270906928956","53067.44856932847","52160.05112991329","47925.08431026016","48204.49358759689","80833.45652500504","94025.72162901332","115156.65770505318","136658.96033916448","151328.79454493808","167821.38587873554","170687.5778661415","181570.3534448013","181311.74371432024","180071.77166723125"
"3.2.2.4. Outras Lavouras Perenes","73509.28528192705","82059.98126619235","73356.4483855834","74321.27025227036","81411.57978268391","88199.72933287964","93528.29586257317","102450.41916256702","112046.59972777126","131344.47240531634","142329.53762589692","152928.26812827805","161320.40490306565","171463.15607661262","235428.60985787155","265488.5730890724","295589.49528351205","312479.05282904964","329368.48103975074","350269.78496246267","377240.9345941958","396508.1273179207","418024.1943086962","440767.7617530415","462240.01211695804","468770.2979117991","479231.1575130251","486812.66386773466","501066.68188861693","494880.84499525593","514500.01987462357","518732.04782695114","524462.943897092","533780.8403998499","583618.516433747","644891.9019354277","644893.7368773953","642026.1583661038"
"3.3. Silvicultura","1475666.0144284377","1500972.7944655933","1642861.1173229176","2124305.134975118","2295025.714153457","2439478.3071090416","2801158.1990141477","2936124.5922682732","3042860.312253203","3185751.433444064","3265192.105867624","3334090.2990704635","3421881.0127193183","3466795.232523636","3537002.616369648","3667094.072783894","3729426.718977643","3800672.7730730716","3864325.2228837702","3998964.0019318215","4204914.444436501","4412069.295748207","4679237.443635437","4988036.437125686","5459229.979686048","5914937.314644034","6296462.113403039","6706531.248381242","7210249.548591991","7503814.602597797","7682003.120238349","7871206.68296362","8005433.5013640225","8117974.067517945","8381813.430940055","8516090.430692853","8697858.616812577","8792664.66412399"
"3.4. Mosaico de Usos","63764940.86417688","63072582.63035947","60525453.410006545","57958920.1350907","56091871.99883362","53924399.63255245","51287276.467472725","50216574.5878504","49416149.10810065","48718881.6944798","48038720.37641711","47228304.91516089","46163526.41040567","45395249.35454422","44607536.88127458","43911905.95300064","43733301.95695726","44177567.53716691","45258686.04073571","45780525.51007365","45454946.07261978","44591528.90137466","44164243.16499757","43733421.88470929","43451146.24403593","43245106.380881004","43341066.69686578","43559017.247826494","43442416.457474664","42617414.48465593","42150110.74710471","41567551.404827476","41627558.25684415","42538521.057799965","43797386.89713404","45322597.81721489","47460727.79768237","48324362.26377507"
"4. Área não Vegetada","5326669.942431252","4443973.776778641","4155199.556106671","4068808.3167527914","4055584.570488577","4056919.8784997915","4036461.8244095515","4071032.859068445","4160065.0232263333","4261869.409296382","4374545.346296741","4445168.837128659","4523015.723408278","4581687.100882298","4602526.479223627","4673240.88158849","4771342.165372316","4872287.356414806","4957711.525188378","5055275.33998502","5111229.972293092","5118118.462738177","5108129.885396563","5153752.841258684","5169267.50353113","5203786.40314079","5272052.173826888","5390672.620449419","5549398.663238987","5704462.254890702","5786975.073990211","5864710.078682443","5950026.287095474","6061990.055875402","6070894.014388351","6101549.194968794","6214405.245357257","6853525.3663907405"
"4.1. Praia, Duna e Areal","455236.250479753","450596.96857098216","451213.2511675709","454890.39683488663","459013.34602521884","456743.2554647523","459279.1615498975","462305.47386678663","461770.29476484796","460203.61701081664","466523.88438488316","467884.31133132614","457133.0385902552","442642.22274769674","434795.3337588914","428675.6312127206","425211.82076484244","425761.4614028761","423554.8678745024","419222.8719469098","416413.8894293338","416001.2724921017","412020.1225931711","406834.8498143055","407477.7025014067","412357.3737434045","417205.5784955315","421799.333965985","423204.1671329019","420845.3338055349","416703.47272910865","411800.07675391925","406667.98958900315","406161.4245659207","392373.2519837963","387871.62509866484","387864.5271665604","387420.4970085168"
"4.2. Área Urbanizada","1196812.0599070827","1341268.0741337198","1391129.670352019","1449913.6960198726","1513802.295702147","1583398.0574362709","1651861.881604063","1712321.686078883","1792330.8745980684","1953189.9575452113","2039356.6342394927","2129398.795481065","2232564.9904782292","2313523.3869786635","2417646.9938571025","2491141.06800693","2551293.207027927","2614567.424387828","2675539.301177589","2725734.968645075","2774916.3205759567","2824994.8045321484","2865692.7051366926","2920604.5426188107","2971373.626438414","3046437.135531197","3116831.086288109","3185997.475058222","3261158.825683986","3324244.7863726984","3382422.4503187994","3437676.7070450084","3492265.6630723933","3563802.3509139903","3613216.93186467","3649348.624633496","3656564.338650713","3706562.0962910964"
"4.3. Mineração","56432.74381677261","65276.353163299915","78564.47363088999","92477.62951834731","108141.80670054341","117306.01467741719","122860.33926876212","130908.42280005479","135595.3689675663","139305.79480310672","143425.2982372247","144949.44913524736","149704.68020826398","154647.2893780335","159091.94743893365","168797.60604357813","172768.1016741989","176343.55365643758","180820.24348125455","185383.6376285567","190014.26163622225","194121.7185481242","199613.4108320058","207633.14770859855","215210.07040613267","222604.8028922598","233444.54864849185","245621.9858417104","258792.25887478466","269899.85192468134","282329.4182220257","297150.3244245092","312499.2996685276","326072.75472175045","343848.4611070662","358994.60422296","405712.9403140017","439402.5509030536"
"4.4. Outras Áreas não Vegetadas","3618188.8882276444","2586832.380910639","2234292.1609561914","2071526.5943796847","1974627.1220606673","1899472.5509213512","1802460.4419868286","1765497.2763227203","1770368.4848958505","1709170.0399372475","1725239.5294351398","1702936.2811810207","1683613.0141315302","1670874.2017779045","1590992.204168699","1584626.576325261","1622069.0359053477","1655614.916967664","1677797.1126550322","1724933.861764479","1729885.5006515791","1683000.6671658026","1630803.6468346936","1618680.301116969","1575206.1041851758","1522387.0909739283","1504570.9603947557","1537253.8255835013","1606243.4115473153","1689472.2827877868","1705519.7327202775","1718082.9704590065","1738593.3347655511","1765953.525673741","1721455.3694328181","1705334.3410136723","1764263.4392259822","2320140.2221880737"
"5. Corpo D`água","19642518.558680993","18842036.223203987","19174651.830700893","20720870.81834113","20527424.48910171","19384257.645527463","20470654.609782398","20040704.459016938","20173802.28857498","19175687.485625084","19550658.219915695","19610900.83481875","19610843.088746104","18711747.66913933","19923475.99583358","18029649.453025226","17493209.68870174","18146833.38125962","17828107.853915468","18166067.010461252","18034802.43463264","18557551.17714519","18783065.474621896","18688543.901595514","18315265.366950497","17926622.203295022","18577964.753189486","17941650.063527375","17577405.64425763","18043324.92481381","17349892.27665677","16982552.530582055","17239204.585942395","17679851.374423012","17356374.410679523","17092455.54552273","17193943.243629877","18326661.740289506"
"5.1. Rio, Lago e Oceano","19608276.372919675","18806844.302776784","19139598.194233347","20684545.192748655","20489863.41227923","19347057.167097","20433637.14055239","20002889.85885714","20137009.49705915","19138810.15929904","19515349.6617788","19575792.778049428","19574384.272917584","18674148.818468295","19883622.58957441","17988566.12480157","17451511.343743548","18101630.109054755","17780830.69416549","18117183.323497117","17985485.85348853","18506870.335683435","18732301.347606022","18636300.169705607","18261707.33554531","17872428.8415014","18522576.760954693","17885636.35761524","17521453.270134833","17987088.608776424","17291997.145207647","16925388.385932464","17182759.63415231","17624644.492079683","17302099.304965466","17037755.389061604","17136167.953690186","18267210.290222734"
"5.2. Aquicultura","34242.18576131657","35191.92042720385","35053.63646754771","36325.625592475095","37561.07682248031","37200.478430463685","37017.46923000553","37814.600159796966","36792.791515827324","36877.32632604451","35308.5581368961","35108.05676932447","36458.81582852238","37598.85067103353","39853.40625916821","41083.32822365795","41698.34495819185","45203.27220486541","47277.159749975726","48883.68696413563","49316.581144110205","50680.84146175554","50764.12701587545","52243.7318899056","53558.031405189846","54193.36179362242","55387.992234791316","56013.70591213515","55952.37412279801","56236.316037385805","57895.131449120905","57164.14464959134","56444.951790082654","55206.88234332879","54275.10571405718","54700.15646112731","57775.28993969188","59451.45006677234"
"6. Não observado","5368.387444940189","6061.66428195191","6325.353230755618","7094.3594846618735","8443.816669433592","6825.726116253666","5612.191287530523","5696.932830224616","7180.450998413086","6783.466993963626","7014.086969598381","6449.978331793206","6819.489779565422","6969.549776525881","6545.239402075203","7323.251166943355","10448.36964605712","12753.421964367682","6392.538339422597","9627.177231854286","9359.613662530495","12944.108661505143","12357.709039892588","11102.422122668479","15618.752692102014","11690.484917248512","8577.173633142116","13275.794450842317","9736.874166131598","12406.932967382809","12875.153324578858","11953.202987139868","12282.377112072747","11062.681157928459","8553.643911242667","7871.73666770019","10132.544879174824","6866.304691528325"
