"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"3.2.2.2. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.3. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.4. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.3. Silvicultura","","3.5089007324218753","0.6865358642578125","","22.853613745117208","27.329066339111346","26.65512981567385","8.074143829345703","5.676000128173829","5.507100781250001","5.507100781250001","16.662538940429677","16.920165832519523","17.00665418701171","6.711017767333984","27.754961993408205","40.96837669067385","43.370510729980474","45.35064807128908","42.1632992919922","55.39825741577149","55.99864156494142","54.794461578369145","52.214046984863295","67.65692518920899","72.49870642700199","108.76936967163091","130.71508578491213","176.5529988464353","191.0713604614255","245.43425963134746","249.6312186096189","255.92482706909152","270.3969449645994","284.75055303955065","337.6917411621096","387.6673472656251","398.2304579956056"
"3.4. Mosaico de Usos","16.43677548828125","13.718525054931638","13.61928804321289","12.104398266601564","14.29785204467773","11.518298229980466","10.160618096923825","11.510252465820313","9.904289166259767","10.737593438720703","8.539951641845702","9.3832841796875","8.880811492919923","9.04765297241211","7.029926708984374","8.620594458007812","8.44921396484375","7.870187896728514","7.102434826660158","6.927896087646484","7.018358825683594","7.954458911132813","8.88151449584961","9.384421850585937","6.519580065917968","7.439907189941408","9.455401959228512","7.690807830810545","12.823233898925782","10.22124271850586","8.958268579101563","12.232414379882812","10.30230421142578","10.38726496582031","8.438254272460934","6.588468066406248","8.021115075683593","7.263301068115234"
"4. Área não Vegetada","4835.909467248558","4987.495348986791","5108.705577813651","5257.895347186208","5405.840905517456","5559.947970355068","5777.356813842604","5838.024376208331","5887.7841007261595","5966.95354428695","5982.349903851151","6039.865255016906","6099.929149206331","6204.196391692893","6225.781233978076","6175.506311395067","6229.290777459469","6318.174309795885","6372.549647131075","6357.959037823198","6382.04046699189","6469.502482043157","6480.520842443559","6638.35492353487","6687.833481213116","6787.0802162961645","6919.9199732297275","6933.784365704074","6922.853514947228","7167.224207445961","7136.369418682527","7128.375975042387","7171.332290661275","7227.965392589986","7297.445832311669","7353.1702438473","7495.5503240535945","7735.575365771119"
"4.1. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4.2. Área Urbanizada","4554.2620603149635","4771.706179821754","4827.883544946219","4982.982596636892","5149.352386724732","5281.098987219082","5449.122388317702","5489.574301629474","5539.0672735105845","5566.390772381432","5587.105939629959","5630.912764739806","5685.391722680452","5757.015480859152","5804.724991717333","5829.108833282274","5899.301012048091","5931.788200939684","5964.0899418210165","5993.637698321245","6003.1868705929655","6035.355257067573","6055.5855753170945","6083.051742937949","6130.672043725325","6181.13391276833","6232.065984966796","6262.499841570776","6275.235993182088","6366.424114471117","6390.035499877608","6412.77386163297","6442.42538720669","6472.450316582912","6477.316476470607","6516.035384142711","6522.127957720585","6538.192610424438"
"4.3. Mineração","58.879361853027454","51.11188909912111","87.14376227417007","91.54923218994149","116.15753632812529","121.61091215209969","145.97182560424844","157.81568710327193","171.9457805297845","192.6795855224606","177.21148379516606","210.53426671752965","216.6251116394049","280.71784871215954","282.4122614685069","227.19722744751024","211.04679932861373","226.09692520141684","239.79495850219803","207.23953142700176","221.18535903930606","271.4071482299788","280.6250478210451","409.21710233154124","405.0706718444808","427.0548423095723","531.3617096923755","543.9607332824677","466.35508693848","627.8262644958404","622.7332276855344","576.8684240295346","596.262087750239","599.4529787475531","664.153163671873","662.4787303222644","782.7915643615729","950.3635322814966"
"4.4. Outras Áreas não Vegetadas","222.7680450805675","164.67728006591682","193.67827059326132","183.3635183593744","140.33098246459866","157.23807098388593","182.2625999206535","190.63438747558533","176.77104668579025","207.88318638305742","218.0324804260259","198.41822355956958","197.91231488647367","166.4630621215811","138.64398079223585","119.20025066528352","118.9429660827638","160.2891836547846","168.66474680786098","157.08180807495094","157.668237359619","162.74007674560522","144.3102193054194","146.08607826538028","152.09076564331042","178.89146121826138","156.49227857055575","127.32379085082997","181.26243482666013","172.97382847900388","123.60069111938465","138.73368937988292","132.64481570434583","156.06209725952095","155.97619216918906","174.65612938232408","190.63080197143583","247.0192230651843"
"5. Corpo D`água","3467398.2866352163","1925487.248482283","2012276.824060644","3522025.6837757397","3013904.6964523275","1728002.0622772211","2355508.879016986","2171643.1143424003","2121112.095772532","1382956.8370600336","1943165.1434846125","1575069.110707341","1883607.279505831","1420067.970885538","1540206.4468304326","1308526.8432950089","1079038.0222126003","1369254.297518444","1214492.5681424395","1267301.4377865903","1057699.3471718905","1524012.7605949966","1517738.2988827466","1422994.0271121007","982171.946859819","973111.9640215773","1510527.9405462658","944451.0554477447","958316.8067638808","1619233.3888953938","1176902.2285833827","1140388.7221244846","1112314.2573408133","1621576.5000348748","1079786.3795658888","801080.3568572914","730834.3134226826","680646.8509185055"
"5.1. Rio, Lago e Oceano","3467398.2866352163","1925487.248482283","2012276.824060644","3522025.6837757397","3013904.6964523275","1728002.0622772211","2355508.879016986","2171643.1143424003","2121112.095772532","1382956.8370600336","1943165.1434846125","1575069.110707341","1883607.279505831","1420067.970885538","1540206.4468304326","1308526.8432950089","1079038.0222126003","1369254.297518444","1214492.5681424395","1267301.4377865903","1057699.3471718905","1524012.7605949966","1517738.2988827466","1422994.0271121007","982171.946859819","973111.9640215773","1510527.9405462658","944451.0554477447","958316.8067638808","1619233.3888953938","1176902.2285833827","1140388.7221244846","1112314.2573408133","1621576.5000348748","1079786.3795658888","801080.3568572914","730834.3134226826","680646.8509185055"
"5.2. Aquicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6. Não observado","39.50371696777344","50.87368806762696","41.77308361816407","34.6303718017578","38.491289782714844","41.07462531127929","42.8674239501953","34.10533536987305","40.56994597167969","37.391479980468745","42.1274569946289","45.91836481323243","38.8844001220703","39.838777960205086","38.97271823120118","43.685686254882825","41.012596905517576","38.561835650634755","42.15022777099608","41.527008087158215","42.06734505615234","37.63740095825196","41.58868173828123","37.04037197265625","41.25763823242189","39.81659257202148","39.1756669555664","39.222089660644535","41.64286516113281","38.335336236572275","41.668789587402344","43.406256359863285","37.45996903076172","39.6279065246582","38.46885758666993","34.097086700439455","38.91886779785156","38.66662389526367"
